source,mal_id,title,title_english,score,scored_by,rank,popularity,members,favorites,synopsis,type,episodes,status,aired_from,aired_to,year,season,studios,genres,themes,demographics,rating,duration,source_material,producers,licensors,collected_at,episode_count_log,members_log,popularity_score,has_score,genre_count,studio_count,is_recent,synopsis_length,has_action,has_adventure,has_comedy,has_drama,has_fantasy,has_romance,has_sci_fi,has_slice_of_life,has_supernatural,has_thriller,has_mystery,has_sports,studio_tier
Seasonal,31240,Re:Zero kara Hajimeru Isekai Seikatsu,,8.24,1529311,360.0,23,2395854,73858,"When Subaru Natsuki leaves the convenience store, the last thing he expects is to be wrenched from his everyday life and dropped into a fantasy world. Things are not looking good for the bewildered teenager; however, not long after his arrival, he is attacked by some thugs. Armed with only a bag of groceries and a now useless cell phone, he is quickly beaten to a pulp. Fortunately, a mysterious beauty named Satella, in hot pursuit after the one who stole her insignia, happens upon Subaru and saves him. In order to thank the honest and kindhearted girl, Subaru offers to help in her search, and later that night, he even finds the whereabouts of that which she seeks. But unbeknownst to them, a much darker force stalks the pair from the shadows, and just minutes after locating the insignia, Subaru and Satella are brutally murdered.

However, Subaru immediately reawakens to a familiar scene—confronted by the same group of thugs, meeting Satella all over again—the enigma deepens as history inexplicably repeats itself.

[Written by MAL Rewrite]",TV,25.0,Finished Airing,,,2016.0,spring,['White Fox'],"['Drama', 'Fantasy', 'Suspense']","['Isekai', 'Psychological', 'Time Travel']",,R - 17+ (violence & profanity),,Light novel,"['TV Tokyo', 'Media Factory', 'Kadokawa Shoten', 'AT-X', 'Magic Capsule', 'Memory-Tech', 'Hakuhodo DY Music & Pictures']",,2025-11-25T21:10:56.225435,3.258096538021482,14.689250718857002,0.9775171065493647,1,3,1,1,1053,0,0,0,1,1,0,0,0,0,0,0,0,Good
Seasonal,31478,Bungou Stray Dogs,,7.8,774480,1078.0,89,1522200,28780,"For weeks, Atsushi Nakajima's orphanage has been plagued by a mystical tiger that only he seems to be unaware of. Suspected to be behind the strange incidents, the 18-year-old is abruptly kicked out of the orphanage and left hungry, homeless, and wandering through the city.

While starving on a riverbank, Atsushi saves a rather eccentric man named Osamu Dazai from drowning. Whimsical suicide enthusiast and supernatural detective, Dazai has been investigating the same tiger that has been terrorizing the boy. Together with Dazai's partner Doppo Kunikida, they solve the mystery, but its resolution leaves Atsushi in a tight spot. As various odd events take place, Atsushi is coerced into joining their firm of supernatural investigators, taking on unusual cases the police cannot handle, alongside his numerous enigmatic co-workers.

[Written by MAL Rewrite]",TV,12.0,Finished Airing,,,2016.0,spring,['Bones'],"['Action', 'Mystery']","['Adult Cast', 'Detective', 'Organized Crime', 'Super Power']",,R - 17+ (violence & profanity),,Manga,"['Lantis', 'Movic', 'KlockWorx', 'Bandai Namco Live Creative', 'Glovision', 'Lawson HMV Entertainment', 'Sony PCL', 'Kadokawa']",,2025-11-25T21:10:56.225435,2.5649493574615367,14.235667871759109,0.9182736455463728,1,2,1,1,862,1,0,0,0,0,0,0,0,0,0,1,0,Good
Seasonal,28623,Koutetsujou no Kabaneri,,7.28,454444,3042.0,237,870027,3898,"The world is in the midst of the industrial revolution when horrific creatures emerge from a mysterious virus, ripping through the flesh of humans to sate their never-ending appetite. The only way to kill these beings, known as ""Kabane,"" is by destroying their steel-coated hearts. However, if bitten by one of these monsters, the victim is doomed to a fate worse than death, as the fallen rise once more to join the ranks of their fellow undead.

Only the most fortified of civilizations have survived this turmoil, as is the case with the island of Hinomoto, where mankind has created a massive wall to protect themselves from the endless hordes of Kabane. The only way into these giant fortresses is via heavily-armored trains, which are serviced and built by young men such as Ikoma. Having created a deadly weapon that he believes will easily pierce through the hearts of Kabane, Ikoma eagerly awaits the day when he will be able to fight using his new invention. Little does he know, however, that his chance will come much sooner than he expected...

[Written by MAL Rewrite]",TV,12.0,Finished Airing,,,2016.0,spring,['Wit Studio'],"['Action', 'Fantasy', 'Horror', 'Suspense']","['Gore', 'Historical', 'Survival']",,R - 17+ (violence & profanity),,Original,"['Aniplex', 'Dentsu', 'Fuji TV', 'Kyoraku Industrial Holdings', 'Kansai TV']",,2025-11-25T21:10:56.225435,2.5649493574615367,13.676280674020921,0.8084074373484236,1,4,1,1,1082,1,0,0,0,1,0,0,0,0,0,0,0,Good
Seasonal,32542,Sakamoto desu ga?,,7.54,409272,1889.0,262,817308,2819,"Sophisticated, suave, sublime; all words which describe the exceedingly handsome and patently perfect Sakamoto. Though it is only his first day in high school, his attractiveness, intelligence, and charm already has the girls swooning and the guys fuming with jealousy. No one seems able to derail him, as all attempts at tripping him up are quickly foiled. His sangfroid is indomitable, his wits peerless. Will any of Sakamoto's classmates, or even teachers, be able to reach his level of excellence? Probably not, but they just might learn a thing or two trying...

[Written by MAL Rewrite]",TV,12.0,Finished Airing,,,2016.0,spring,['Studio Deen'],['Comedy'],"['Gag Humor', 'School']",,PG-13 - Teens 13 or older,,Manga,"['TBS', 'DAX Production', 'Daiichikosho', 'King Records', 'NichiNare', 'Kadokawa']",,2025-11-25T21:10:56.225435,2.5649493574615367,13.613772515311938,0.7923930269413629,1,1,1,1,592,0,0,1,0,0,0,0,0,0,0,0,0,Good
Seasonal,31798,Kiznaiver,,7.36,376697,2614.0,282,786785,5227,"Katsuhira Agata is a quiet and reserved teenage boy whose sense of pain has all but vanished. His friend, Chidori Takashiro, can only faintly remember the days before Katsuhira had undergone this profound change. Now, his muffled and complacent demeanor make Katsuhira a constant target for bullies, who exploit him for egregious sums of money. But their fists only just manage to make him blink, as even emotions are far from his grasp.

However, one day Katsuhira, Chidori, and four other teenagers are abducted and forced to join the Kizuna System as official ""Kiznaivers."" Those taking part are connected through pain: if one member is injured, the others will feel an equal amount of agony. These individuals must become the lab rats and scapegoats of an incomplete system designed with world peace in mind. With their fates literally intertwined, the Kiznaivers must expose their true selves to each other, or risk failing much more than just the Kizuna System.

[Written by MAL Rewrite]",TV,12.0,Finished Airing,,,2016.0,spring,['Trigger'],"['Drama', 'Romance', 'Sci-Fi']",[],,PG-13 - Teens 13 or older,,Original,"['Aniplex', 'Movic', 'Ultra Super Pictures', 'Sammy', 'Asahi Broadcasting', 'BS11', 'Crunchyroll']",,2025-11-25T21:10:56.225435,2.5649493574615367,13.575711571744428,0.7800312012480499,1,3,1,1,993,0,0,0,1,0,1,1,0,0,0,0,0,Good
Seasonal,31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,,6.67,302312,6270.0,418,585983,1293,"After mustering up the courage to propose to a girl in an online game, naive otaku Hideki ""Rusian"" Nishimura is devastated when she flat-out rejects him. To make matters worse, the girl reveals that she is actually an older man in real life. With his dreams crushed and his heart broken, Rusian comes to an abrupt decision in the midst of his raging fit: he will never trust another girl in an online game again.

Years later, Rusian is now in a guild with three other players, one of whom possesses a female avatar by the name of Ako. Ako is deeply in love with Rusian and wants to marry him. Although he entertains the possibility that she might be a guy, Rusian accepts her proposal, claiming that her gender does not matter as long as she is cute in-game. However, after a discussion between the guild members that led to all of them having an offline meeting, Rusian finds out that Ako, along with the other members, is not just a girl but also his schoolmate.

[Written by MAL Rewrite]",TV,12.0,Finished Airing,,,2016.0,spring,['Project No.9'],"['Comedy', 'Romance', 'Ecchi']","['School', 'Video Game']",,PG-13 - Teens 13 or older,,Light novel,"['Sotsu', 'AT-X', 'Barnum Studio', 'DAX Production', 'ASCII Media Works', 'NBCUniversal Entertainment Japan', 'i0+', 'Medicos Entertainment', 'Radio Osaka']",,2025-11-25T21:10:56.225435,2.5649493574615367,13.28104776443213,0.7052186177715092,1,3,1,1,991,0,0,1,0,0,1,0,0,0,0,0,0,Standard
Seasonal,32105,Sousei no Onmyouji,,7.29,226336,2992.0,449,545080,3113,"Magano, a parallel realm filled with monsters known as ""Kegare,"" is a place where exorcists deal with all impurities. Benio Adashino is a prodigy exorcist who is recognized for her strength and is summoned to Tokyo by the Exorcist Union. On her way, she plummets into the arms of Rokuro Enmadou, a young exorcist with a troubled past.

But the impurities of Magano do not rest. When these two exorcists witness a couple of children stolen by a Kegare, Benio rushes to save them, dragging Rokuro along with her into Magano. Engaged in a fight she is on the verge of being defeated in, Benio is saved by Rokuro, revealing himself capable of being her rival in talent.

Sousei no Onmyouji tells the story of two talented exorcists who are destined to become the ""Twin Star Exorcists"" and the prophesised parents of the Miko—the reincarnation of Abe no Seimei—who will cleanse the world of all impurities.

[Written by MAL Rewrite]",TV,50.0,Finished Airing,,,2016.0,spring,['Studio Pierrot'],"['Action', 'Fantasy', 'Romance']","['Mythology', 'Urban Fantasy']",,PG-13 - Teens 13 or older,,Manga,"['TV Tokyo', 'Nihon Ad Systems', 'TV Tokyo Music', 'Avex Pictures', 'Shueisha']",,2025-11-25T21:10:56.225435,3.9318256327243257,13.20868968645516,0.6901311249137336,1,3,1,1,927,1,0,0,0,1,1,0,0,0,0,0,0,Good
Seasonal,31741,Magi: Sinbad no Bouken (TV),,7.83,271937,1024.0,487,510701,1595,"In the small, impoverished Tison Village of the Parthevia Empire, a boy, Sinbad, is born to the jaded ex-soldier Badr and his kind-hearted wife Esra. His birth creates a radiant surge throughout the rukh, a declaration of a singularity to those who stand at the pinnacle of magical might: the ""Child of Destiny"" is here. Despite his country being plagued by economic instability and the repercussions of war, Sinbad leads a cheerful life—until a stranger's arrival shatters his peaceful world, and tragedy soon befalls him.

Years later, mysterious edifices called ""dungeons"" have been erected all over the world. Rumored to contain great power and treasures, these dungeons piqued the interest of adventurers and armies alike; though to this day, none have returned therefrom. Sinbad, now 14, has grown into a charming and talented young boy. Inspired by the shocking events of his childhood and by his father's words, he yearns to begin exploring the world beyond his village. As though orchestrated by fate, Sinbad meets an enigmatic traveler named Yunan. Stirred by Sinbad's story and ambitions, Yunan directs him to a dungeon which he claims holds the power Sinbad needs to achieve his goals—the ""power of a king.""

Magi: Sinbad no Bouken tells the epic saga of Sinbad's early life as he travels the world, honing his skill and influence, while gathering allies and power to become the High King of the Seven Seas.

[Written by MAL Rewrite]",TV,13.0,Finished Airing,,,2016.0,spring,['Lay-duce'],"['Action', 'Adventure', 'Fantasy']",[],,PG-13 - Teens 13 or older,,Manga,"['Aniplex', 'Mainichi Broadcasting System', 'Shogakukan']",,2025-11-25T21:10:56.225435,2.6390573296152584,13.143541528821528,0.6724949562878278,1,3,1,1,1445,1,1,0,0,1,0,0,0,0,0,0,0,Standard
Seasonal,32093,Tanaka-kun wa Itsumo Kedaruge,,7.8,234736,1104.0,493,505694,4400,"For high school student Tanaka, the act of being listless is a way of life. Known for his inattentiveness and ability to fall asleep anywhere, Tanaka prays that each day will be as uneventful as the last, seeking to preserve his lazy lifestyle however he can by avoiding situations that require him to exert himself. Along with his dependable friend Oota who helps him with tasks he is unable to accomplish, the lethargic teenager constantly deals with events that prevent him from experiencing the quiet and peaceful days he longs for.

[Written by MAL Rewrite]",TV,12.0,Finished Airing,,,2016.0,spring,['SILVER LINK.'],['Slice of Life'],"['Iyashikei', 'School']",,PG-13 - Teens 13 or older,,Web manga,"['Bandai Visual', 'Dentsu', 'Frontier Works', 'Lantis', 'Shochiku', 'Mainichi Broadcasting System', 'Movic', 'Yahoo! Japan', 'Grooove']",,2025-11-25T21:10:56.225435,2.5649493574615367,13.133688999734243,0.6697923643670463,1,1,1,1,562,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Seasonal,31737,Gakusen Toshi Asterisk 2nd Season,,6.98,265706,4627.0,552,458358,788,"Gakusen Toshi Asterisk 2nd Season continues the story of Genestella students Ayato Amagiri and Julis-Alexia von Riessfeld, who have progressed to the next round of the Phoenix Festa after a long and strenuous battle with sisters Irene and Priscilla Urzaiz.

Despite Julis and Ayato's best attempts, the fact that Ayato's powers have been sealed is no longer a secret. Now at a major disadvantage, the duo must come up with a plan if they are to have any hope of winning the Phoenix Festa. Only one thing is for sure: the troubles heading their way are only going to get more insurmountable from here on.

[Written by MAL Rewrite]",TV,12.0,Finished Airing,,,2016.0,spring,['A-1 Pictures'],"['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'School', 'Urban Fantasy']",,PG-13 - Teens 13 or older,,Light novel,"['Aniplex', 'Animax', 'Movic', 'flying DOG', 'Bandai Namco Entertainment', 'Asahi Broadcasting', 'Kadokawa']",,2025-11-25T21:10:56.225435,2.5649493574615367,13.035407998846757,0.6443298969072164,1,5,1,1,629,1,0,1,0,1,1,0,0,0,0,0,0,Good
Seasonal,32380,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,,7.83,279354,1021.0,587,436753,693,"While exploring Wiz's magic shop with his party, Kazuma Satou finds a magical wish-granting choker and decides to try it on. Only then does Wiz tell him that the choker strangles its wearer to death in four days unless their desires are fulfilled. This wouldn't be a problem if Kazuma knew what his wish was. Fearing for Kazuma's life, Aqua, Megumin, and Lalatina Ford ""Darkness"" Dustiness all agree to do his bidding in order to satisfy his desires and hopefully grant his wish, no matter what he asks for.

[Written by MAL Rewrite]",OVA,1.0,Finished Airing,,,2016.0,spring,['Studio Deen'],"['Comedy', 'Fantasy']","['Isekai', 'Parody']",,PG-13 - Teens 13 or older,,Light novel,"['Half H.P Studio', 'Nippon Columbia']",,2025-11-25T21:10:56.225435,0.6931471805599453,12.987125386511892,0.630119722747322,1,2,1,1,533,0,0,1,0,1,0,0,0,0,0,0,0,Good
Seasonal,31338,Hundred,,6.3,200764,8529.0,671,393041,692,"When an extraterrestrial organism known as ""Savage"" attacks mankind, the only technology capable of combating the enemy is a weapon known as “Hundred.” A survivor of a Savage attack, Hayato Kisaragi is a teenager boasting the highest compatibility level with the aforementioned technology and as a result, is invited to master his skills at Little Garden, a prestigious military academy aboard a battleship.

Over the course of his intense training for the battle ahead, he immediately attracts the interest of multiple female peers and gets drawn into a number of incidents as he tries to fight against the creatures that now inhabit Earth and threaten its safety.

[Written by MAL Rewrite]",TV,12.0,Finished Airing,,,2016.0,spring,['Production IMS'],"['Action', 'Romance', 'Sci-Fi', 'Ecchi']","['Harem', 'School']",,PG-13 - Teens 13 or older,,Light novel,"['TV Tokyo', 'Sotsu', 'Half H.P Studio', 'AT-X', 'DIVE II Entertainment', 'Avex Pictures', 'BS TV Tokyo']",,2025-11-25T21:10:56.225435,2.5649493574615367,12.88167175537019,0.5984440454817475,1,4,1,1,691,1,0,0,0,0,1,1,0,0,0,0,0,Standard
Seasonal,31376,Flying Witch,,7.5,112374,2036.0,953,283670,1394,"In the witches' tradition, when a practitioner turns 15, they must become independent and leave their home to study witchcraft. Makoto Kowata is one such apprentice witch who leaves her parents' home in Yokohama in pursuit of knowledge and training. Along with her companion Chito, a black cat familiar, they embark on a journey to Aomori, a region favored by witches due to its abundance of nature and affinity with magic. They begin their new life by living with Makoto's second cousins, Kei Kuramoto and his little sister Chinatsu.

While Makoto may seem to be attending high school like any other teenager, her whimsical and eccentric involvement with witchcraft sets her apart from others her age. From her encounter with an anthropomorphic dog fortune teller to the peculiar magic training she receives from her older sister Akane, Makoto's peaceful everyday life is filled with the idiosyncrasies of witchcraft that she shares with her friends and family.
 
[Written by MAL Rewrite]",TV,12.0,Finished Airing,,,2016.0,spring,['J.C.Staff'],"['Fantasy', 'Slice of Life']","['Iyashikei', 'Urban Fantasy']",,PG-13 - Teens 13 or older,,Manga,"['VAP', 'Kodansha', 'Magic Capsule', 'Nippon Television Network', 'RAB Aomori Broadcasting', 'Nippon Television Music']",,2025-11-25T21:10:56.225435,2.5649493574615367,12.555570394916433,0.5120327700972863,1,2,1,1,989,0,0,0,0,1,0,0,1,0,0,0,0,Standard
Seasonal,31245,Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai,,7.2,104432,3521.0,1083,250540,687,"Love is blooming at Sakuragaoka High School. Natsuki Enomoto has finally mustered the courage to confess to her childhood friend, Yuu Setoguchi. However, in the final moments of her confession, an embarrassed Natsuki passes it off as a ""practice confession."" Oblivious to her true feelings and struggling with his own, Yuu promises to support Natsuki in her quest for love. While Natsuki deals with her failed confession, fellow classmate Koyuki Ayase struggles with his own feelings for Natsuki. Despite his timidness, he is determined to win over her heart.

Zutto Mae Kara Suki deshita.: Kokuhaku Jikkou Iinkai follows Natsuki as she dreams of one day ending her practices and genuinely confessing to Yuu. Meanwhile, close friends also find themselves entangled in their own webs of unrequited love and unspoken affections.

[Written by MAL Rewrite]",Movie,1.0,Finished Airing,,,2016.0,spring,['Qualia Animation'],['Romance'],['School'],,PG-13 - Teens 13 or older,,Music,"['Aniplex', 'Dentsu', 'Kadokawa Shoten', 'Movic', 'Fuji TV', 'Milestone Music Publishing', 'Lawson', 'MusicRay’n']",,2025-11-25T21:10:56.225435,0.6931471805599453,12.43137785876884,0.48007681228996635,1,1,1,1,852,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Seasonal,31904,Big Order (TV),,5.35,113345,13082.0,1129,243150,264,"Ten years ago, a fairy by the name of Daisy appeared and asked the child Eiji Hoshimiya what his one and only wish was. Although his wish remains a mystery, the consequences were catastrophic. In an event called the ""Great Destruction,"" the world started to fall apart as everything collapsed and countless people died.

Now, Eiji is a high school student whose only concern is his sick sister. He does not remember what he wished for; all that he remembers is that his wish caused the Great Destruction. In the years since that event, thousands of other people have also received abilities to make their heart's desire come true. These people called ""Orders"" are believed to be evil and are hated by the general public. However, some of these Orders are after Eiji's life in vengeance for those that he killed. Will Eiji be able to survive the numerous assassination attempts? And the biggest mystery of all: what did he wish for, and what were his intentions in wishing for something that caused so much desolation?

[Written by MAL Rewrite]",TV,10.0,Finished Airing,,,2016.0,spring,['asread.'],['Action'],['Super Power'],,R+ - Mild Nudity,,Manga,"['Lantis', 'Rakuonsha', 'KlockWorx', 'Kadokawa']",,2025-11-25T21:10:56.225435,2.3978952727983707,12.401437928511116,0.4697040864255519,1,1,1,1,1043,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Seasonal,32438,Mayoiga,,5.49,113080,12622.0,1217,224428,302,"A bus full of eccentric individuals is headed toward the urban legend known as Nanaki Village, a place where one can supposedly start over and live a perfect life. While many have different ideas of why the village cannot be found on any map, or why even the police cannot pinpoint its location, they each look forward to their new lives and just what awaits them once they reach their destination.

After a few mishaps, they successfully arrive at Nanaki Village only to find it completely abandoned. Judging from the state of disrepair, it has been vacant for at least a year. However, secrets are soon revealed as some of the group begin to go missing while exploring the village and amidst the confusion, they find bloody claw marks in a forest. As mistrust and in-fighting break out, will they ever be able to figure out the truth behind this lost village?

[Written by MAL Rewrite]",TV,12.0,Finished Airing,,,2016.0,spring,['Diomedéa'],"['Drama', 'Horror', 'Mystery', 'Suspense']","['Psychological', 'Survival']",,R - 17+ (violence & profanity),,Original,"['WOWOW', 'Mainichi Broadcasting System', 'Pony Canyon', 'KlockWorx', 'Studio Mausu', 'Azumaker', 'Shogakukan']",,2025-11-25T21:10:56.225435,2.5649493574615367,12.321314677792333,0.4510599909788002,1,4,1,1,887,0,0,0,1,0,0,0,0,0,0,1,0,Standard
Seasonal,31405,Joker Game,,7.02,91055,4447.0,1251,217978,614,"With World War II right around the corner, intelligence on other countries' social and economic situation has become a valuable asset. As a result, Japan has established a new spy organization known as the ""D Agency"" to obtain this weapon.

Under the command of Lieutenant Colonel Yuuki, eight agents have been assigned to infiltrate and observe some of the most powerful countries, reporting on any developments associated with the war. In order to carry out these dangerous tasks, these men have trained their bodies to survive in extreme conditions and studied numerous fields such as communications and languages. However, their greatest strength lies in their ability to manipulate people in order to obtain the information necessary to give their nation the upper hand.

[Written by MAL Rewrite]",TV,12.0,Finished Airing,,,2016.0,spring,['Production I.G'],"['Drama', 'Mystery', 'Suspense']","['Historical', 'Military']",,R - 17+ (violence & profanity),,Novel,"['Frontier Works', 'Kadokawa Shoten', 'Movic', 'AT-X', 'Sony Music Communications', 'Hakuhodo DY Music & Pictures', 'Sammy']",,2025-11-25T21:10:56.225435,2.5649493574615367,12.292154006855938,0.44424700133274103,1,3,1,1,801,0,0,0,1,0,0,0,0,0,0,1,0,Premium
Seasonal,32681,Uchuu Patrol Luluco,,7.52,77569,1960.0,1643,159519,1109,"Living an abnormal existence in Ogikubo, an intergalactic melting pot of humans and aliens as well as the only Space Immigration Zone on Earth, Luluco is a bubbly middle school girl who just wants to be normal. One morning, however, her father, who works at the Space Patrol, eats a volatile sleep capsule by mistake and is frozen solid! To make matters worse, Luluco accidentally breaks him, so she hurries off to his office for help. There, the chief of the Space Patrol, Over Justice, hires Luluco as a space temp worker for undercover investigations, so that the institution may crack down on crime within her school.

Made to don the Space Patrol suit and sent on her way to mete out justice, Luluco attempts to maintain the image of a normal girl who does not stand out in any way. But she soon discovers that with the automatic systems and inherently zealous judiciousness of the Space Patrol suit, continuing to be normal will be more difficult than she thought.

[Written by MAL Rewrite]",TV,13.0,Finished Airing,,,2016.0,spring,['Trigger'],"['Action', 'Adventure', 'Comedy', 'Sci-Fi']","['Parody', 'Space']",,PG-13 - Teens 13 or older,,Original,"['Half H.P Studio', 'AT-X', 'flying DOG', 'Ultra Super Pictures', 'Good Smile Company', 'bilibili', 'Crunchyroll']",,2025-11-25T21:10:56.225435,2.6390573296152584,11.979924585195665,0.37835792659856227,1,4,1,1,996,1,1,1,0,0,0,1,0,0,0,0,0,Good
Seasonal,31680,Super Lovers,,6.7,81357,6084.0,1694,152901,1074,"Upon hearing news that his mother was on verge of death, Haru Kaidou—the eldest son of the family—flies all the way to Canada. The moment he arrives, he learns that not only did his mother fool him, but he is also supposed to take care of his adoptive brother, Ren Kaidou, an antisocial kid who feels more comfortable around dogs than people.

Due to his new brother's distrustful nature, Haru initially has a hard time reaching out to Ren but their relationship eventually grows. He makes a promise to Ren: they will live together in Japan after Haru graduates from high school. However, due to an unfortunate accident, Haru loses all memories of the summer they spent together, including the promise he made. Five years later, expecting Haru to keep his promise, Ren arrives in Tokyo; but to Haru, Ren is just a random boy claiming to be his brother.

[Written by MAL Rewrite]",TV,10.0,Finished Airing,,,2016.0,spring,['Studio Deen'],"['Boys Love', 'Comedy', 'Drama']",[],,PG-13 - Teens 13 or older,,Manga,"['DAX Production', 'Nippon Columbia', 'Kadokawa']",,2025-11-25T21:10:56.225435,2.3978952727983707,11.93755247227634,0.37119524870081666,1,3,1,1,878,0,0,1,1,0,0,0,0,0,0,0,0,Good
Seasonal,32245,Kuromukuro,,7.12,63466,3924.0,1710,151104,441,"During the dawn of the 21st century, the United Nations Kurobe Research Institute was established in Japan to investigate an ancient artifact, which was discovered during the construction of the Kurobe Dam. Scientists from around the world have gathered in the facility to study the object, while their children enjoy their everyday lives attending Mt. Tate International Senior High School.

Yukina Shirahane, a reserved high school girl, is the daughter of the facility's head scientist. While visiting her mother at the facility, Yukina manages to solve part of the artifact's puzzle. To her surprise, what appears before her is Kennosuke Tokisada Ouma, a young samurai from the Sengoku era.

As a threat approaches from outer space, Yukina, along with Kennosuke, finds herself defending Earth against the invading forces. Along the way, she discovers the mystery behind Kennosuke and the reason he is determined to protect her.

[Written by MAL Rewrite]",TV,26.0,Finished Airing,,,2016.0,spring,['P.A. Works'],['Sci-Fi'],['Mecha'],,R - 17+ (violence & profanity),,Original,"['Sotsu', 'Pony Canyon', 'AT-X', 'KlockWorx', 'Tokyo MX', 'Medicos Entertainment', 'Infinite']",,2025-11-25T21:10:56.225435,3.295836866004329,11.925730238381778,0.36900369003690037,1,1,1,1,957,0,0,0,0,0,0,1,0,0,0,0,0,Good
Seasonal,31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",,6.54,62307,7059.0,1757,146621,542,"Since he was a child, Ryuuichi Naruhodou's dream was to become a defense attorney, protecting the innocent when no one else would. However, when the rookie lawyer finally takes on his first case under the guidance of his mentor Chihiro Ayasato, he realizes that the courtroom is a battlefield. In these fast paced trials, Ryuuichi is forced to think outside the box to uncover the truth of the crimes that have taken place in order to prove the innocence of his clients.

Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! follows Ryuuichi as he tackles cases to absolve the falsely accused of the charges they face. It will not be easy—standing in his path is the ruthless Reiji Mitsurugi, a prosecutor who will stop at nothing to hand out guilty verdicts. With his back against the wall, the defense attorney must carefully examine both evidence and witness testimony, sifting through lies to solve the mystery behind each case. With a shout of ""objection!,"" the battle in the courtroom begins!

[Written by MAL Rewrite]",TV,24.0,Finished Airing,,,2016.0,spring,['A-1 Pictures'],"['Comedy', 'Drama', 'Mystery']","['Adult Cast', 'Detective', 'Workplace']",,PG-13 - Teens 13 or older,,Game,"['Aniplex', 'Yomiuri Telecasting', 'Capcom', 'Trinity Sound']",,2025-11-25T21:10:56.225435,3.2188758248682006,11.895613125388405,0.36271309394269136,1,3,1,1,1015,0,0,1,1,0,0,0,0,0,0,1,0,Good
Seasonal,31098,Ushio to Tora (TV) 2nd Season,,7.88,69164,906.0,1825,139431,327,Continuation of Ushio to Tora TV series.,TV,13.0,Finished Airing,,,2016.0,spring,"['MAPPA', 'Studio VOLN']","['Action', 'Adventure', 'Supernatural']",['Mythology'],,PG-13 - Teens 13 or older,,Manga,"['Sotsu', 'Showgate', 'Tokuma Japan Communications', 'Daiichi Shokai']",,2025-11-25T21:10:56.225435,2.6390573296152584,11.845332306201518,0.35398230088495575,1,3,2,1,40,1,1,0,0,0,0,0,0,1,0,0,0,Good
Seasonal,31327,Shokugeki no Souma OVA,,7.32,64807,2843.0,1944,129170,78,"Takumi no Shitamachi Kassen
Following the end of the exhausting training camp, brothers Takumi and Isami Aldini spend their holiday sightseeing Tokyo Tower and its surroundings. While learning about the local culture and tasting various dishes, the two encounter Megumi Tadokoro, Ryouko Sakaki, and Yuuki Yoshino, who all happened to be touring the area as well. The group decides to have lunch together at a traditional Japanese restaurant—where an unexpected food duel is set to take place.

Natsuyasumi no Erina
Tootsuki students are hard at work experimenting with dishes for the Autumn Elections during the summer break; but for Erina Nakiri, her preparations for the event are already complete. Just as she dwells on what to do with her free time, she receives an invitation to the public pool from her cousin Alice. Despite her initial hesitation, Erina takes the opportunity to broaden her horizons and explore what this seemingly ordinary summer activity has to offer. Meanwhile, the members of the Polar Star Dormitory kick off a small party at a nearby lake to cool off and enjoy themselves before the Autumn Elections.

[Written by MAL Rewrite]",OVA,2.0,Finished Airing,,,2016.0,spring,['J.C.Staff'],"['Gourmet', 'Ecchi']",['School'],,PG-13 - Teens 13 or older,,Manga,"['Dentsu', 'Mainichi Broadcasting System', 'Magic Capsule', 'Warner Bros. Japan', 'Showgate', 'Shueisha']",,2025-11-25T21:10:56.225435,1.0986122886681098,11.76889238693179,0.33967391304347827,1,2,1,1,1156,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Seasonal,32282,Shokugeki no Souma: Ni no Sara,,8.06,754363,606.0,136,1192620,3106,"The qualifiers of the Autumn Elections are now over, and only eight talented chefs remain. Now, they face off in one-on-one food wars, each with their own unique themes. Met with both new judges and new opponents all with their own specialties, Souma must stay on his toes if he hopes to make it to the top of both the Autumn Elections and Tootsuki Culinary Academy.

[Written by MAL Rewrite]",TV,13.0,Finished Airing,,,2016.0,summer,['J.C.Staff'],"['Gourmet', 'Ecchi']",['School'],,PG-13 - Teens 13 or older,,Manga,"['Dentsu', 'Lantis', 'Mainichi Broadcasting System', 'Warner Bros. Japan', 'KlockWorx', 'Showgate', 'Shueisha']",,2025-11-25T21:10:57.974467,2.6390573296152584,13.991663964102395,0.880281690140845,1,2,1,1,392,0,0,0,0,0,0,0,0,0,0,0,0,Standard
